SampleID,LAP,MMT,CMC,CNF,SLK,AGR,ALG,CAR,CHS,PEC,PUL,STA,GEL,GLU,ZIN,GLY,FFA,LAC,LEV,PHA,SRB,SUA,XYL,Detachability,FlatnessUni,Feasibility,Detachability_STD,FlatnessUni_STD,Feasibility_STD,Weight
aTS-D17D,0.0,0.0,0.0,0.0,0.0,0.3936,0.0,0.0712,0.0,0.0,0.0,0.1719,0.0,0.0,0.1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.0,1.0,0.0,0.0,0.0,0.0,1.0
aTS-D17E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2787,0.1674,0.0,0.0,0.0,0.0,0.3663,0.0,0.0,0.1384,0.0492,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D17F,0.0,0.0,0.0,0.1487,0.0,0.0,0.2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3391,0.0,0.0,0.124,0.0,0.1686,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D180,0.0,0.0999,0.0,0.341,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0965,0.2925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D181,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.1705,0.0,0.0,0.0,0.0,0.1185,0.347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D182,0.0,0.0,0.3041,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.0,0.0,0.0,0.1914,0.0,0.1175,0.113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D183,0.115,0.0,0.0,0.0278,0.0,0.0,0.0,0.0,0.0,0.117,0.3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D184,0.0,0.0,0.0,0.0,0.0,0.0,0.1762,0.1872,0.0,0.0,0.0,0.0,0.2826,0.0,0.0,0.1445,0.0,0.0,0.0,0.2095,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D185,0.0495,0.0,0.2558,0.0,0.0,0.2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0678,0.0,0.0,0.4214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D186,0.2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2462,0.0,0.0363,0.0,0.0,0.0,0.3225,0.0,0.0,0.0,0.0,0.1412,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D187,0.0,0.0,0.0807,0.0,0.0,0.0,0.0,0.0266,0.0,0.2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986,0.0,0.5335,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D188,0.0,0.2082,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.1979,0.0,0.0,0.0,0.0,0.0,0.0,0.1905,0.0,0.2715,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D189,0.0,0.0,0.1296,0.0,0.0,0.0,0.0,0.0,0.0,0.2575,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D18A,0.0,0.0,0.0,0.0,0.0,0.1135,0.0,0.0,0.0,0.0,0.0,0.481,0.0,0.0,0.0557,0.0,0.2779,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D18B,0.0,0.0355,0.1558,0.0,0.0,0.0,0.0,0.0346,0.0,0.1548,0.0,0.0,0.0,0.0,0.0,0.6193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D18C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493,0.2385,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.2863,0.0,1.0,0.0,0.0,0.0,0.0,1.0
aTS-D18D,0.0,0.0,0.0,0.0602,0.0,0.0,0.0,0.0,0.0,0.1816,0.097,0.2986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D18E,0.1345,0.2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0,0.3634,0.0,0.0,0.0985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D18F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2659,0.0,0.0,0.0,0.0,0.0,0.2646,0.0773,0.0,0.0,0.0,0.2901,0.0,0.0,0.0,0.102,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D190,0.0,0.0,0.0362,0.0,0.0,0.0,0.3981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.4603,0.0,0.0,0.0,0.0,0.0,0.0,0.0494,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D191,0.0,0.0,0.0,0.0,0.0,0.0,0.1152,0.0,0.0,0.0,0.1964,0.2745,0.0,0.0,0.0,0.0,0.0,0.0,0.3059,0.0,0.0,0.108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D192,0.0,0.0,0.0,0.0,0.0,0.0635,0.0,0.0,0.2644,0.0,0.0,0.0,0.033,0.0,0.0,0.3322,0.0,0.3069,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.0,0.157,0.0,0.0,0.0774,0.0,0.0,0.0,0.0,0.3676,0.159,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1635,0.0,0.213,0.0,0.0,0.0,0.208,0.0,0.0,0.0,0.2395,0.176,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.2276,0.0,0.0,0.0,0.121,0.3239,0.0,0.0,0.0,0.0895,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D196,0.049,0.0,0.0,0.3936,0.0,0.0,0.1386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3693,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D201,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2347,0.295,0.0,0.0,0.0,0.0,0.0494,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D202,0.0,0.2945,0.0,0.2456,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015,0.0,0.0,0.0,0.0,0.0,0.0,0.1795,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D203,0.0,0.0,0.0,0.0,0.0,0.0,0.2074,0.0,0.0,0.1294,0.0,0.0,0.0,0.2014,0.0,0.0,0.0,0.0,0.2489,0.0,0.0,0.0,0.2129,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D204,0.0,0.0,0.041,0.1814,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.2645,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D205,0.0,0.3331,0.0,0.0,0.3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.125,0.0,0.0,0.0,0.1471,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D206,0.0,0.3536,0.0,0.0,0.1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.172,0.238,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D207,0.1921,0.0,0.0,0.2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.0,0.2471,0.0,0.0,0.0,0.0,0.1365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0963,0.0,0.121,0.0,0.0,0.0,0.0,0.036,0.0,0.4706,0.0,0.0,0.0,0.0,0.0,0.2761,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1114,0.0,0.0,0.2798,0.0,0.0,0.0,0.0,0.0,0.0491,0.0,0.377,0.0,0.1826,0.0,1.0,0.0,0.0,0.0,0.0,1.0
aTS-D20A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.1803,0.0,0.0,0.0,0.0,0.0,0.0,0.3907,0.0,0.0,0.0,0.2003,0.0,0.1953,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D20B,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3224,0.0,0.0,0.0,0.1395,0.2435,0.0,0.0,0.0,0.2025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
aTS-D20C,0.0,0.0,0.0,0.0,0.0,0.2759,0.1375,0.2235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695,0.0,0.0,0.1935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D20D,0.0,0.247,0.0,0.2738,0.0,0.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.0,0.117,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D20E,0.173,0.2341,0.1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0593,0.0,0.3383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
aTS-D20F,0.1775,0.0,0.149,0.0,0.0,0.2636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.3049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D210,0.0,0.0,0.0,0.3397,0.0331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1504,0.0,0.0,0.0,0.0,0.0,0.0,0.3745,0.1023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D211,0.0,0.0,0.1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2651,0.1943,0.0,0.0,0.1505,0.0,0.2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,0.0,0.0,0.0,0.0,0.041,0.0,0.1477,0.0,0.0,0.1645,0.0,0.0,0.4135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D213,0.0,0.0,0.0,0.2282,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.2337,0.0,0.0985,0.0,0.0,0.0,0.2635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D214,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.2025,0.0,0.0,0.0,0.0,0.2515,0.076,0.0,0.0,0.0,0.276,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D215,0.2039,0.1786,0.0,0.0,0.0,0.2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199,0.0,0.1974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D216,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.1576,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.2165,0.0,0.0,0.0,0.0,0.0,0.238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D217,0.0,0.0,0.0,0.0,0.0,0.3179,0.0,0.0,0.0,0.0,0.1234,0.4016,0.0,0.0,0.0,0.0,0.0496,0.0,0.0,0.0,0.1075,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D218,0.0,0.0,0.2183,0.0,0.0913,0.0,0.0,0.0,0.0,0.0,0.0,0.2108,0.0,0.0,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.1625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D219,0.0,0.0,0.0,0.2987,0.0,0.0704,0.0,0.0,0.0,0.0,0.0,0.3459,0.0,0.0,0.0,0.0,0.0,0.0,0.2001,0.0,0.0,0.0,0.085,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D21A,0.0,0.2965,0.0,0.0,0.0,0.0,0.0,0.0774,0.0,0.0,0.0,0.0,0.0,0.0,0.1804,0.0,0.0,0.0,0.0,0.2031,0.2426,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D21B,0.0,0.1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.2576,0.1935,0.0,0.0,0.2456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
aTS-D21C,0.0,0.0,0.1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0692,0.0,0.0,0.5513,0.0,0.0,0.0491,0.0,0.0,0.0,0.0,0.0,0.1535,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D21D,0.0,0.0,0.2233,0.0,0.0,0.2043,0.0,0.2155,0.0,0.0,0.0,0.0,0.0,0.1063,0.0,0.0,0.0,0.0,0.0,0.0,0.2505,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D21E,0.1821,0.0,0.0,0.0216,0.0,0.0,0.0,0.0,0.0,0.3356,0.0,0.0,0.3952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0655,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D21F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898,0.0,0.094,0.0,0.0,0.0,0.4323,0.0,0.072,0.0,0.2119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D220,0.0,0.0,0.0,0.1931,0.0,0.2737,0.0,0.0,0.0,0.0,0.1045,0.3002,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D221,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.253,0.0,0.0,0.0,0.1587,0.0,0.0,0.0,0.3014,0.0,0.0,0.0,0.0,0.0,0.0,0.1759,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D222,0.0,0.0,0.0,0.0,0.0,0.0,0.1064,0.1764,0.0,0.0,0.0,0.2979,0.0,0.0,0.0,0.0,0.0,0.0,0.2493,0.0,0.0,0.0,0.1699,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D223,0.0,0.0,0.0,0.0,0.0,0.0,0.2094,0.0,0.0,0.0,0.0,0.0,0.0,0.1874,0.0,0.0,0.0,0.1815,0.0493,0.0,0.3724,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D224,0.0,0.0,0.0,0.211,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.3751,0.0,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.0,0.0,0.1635,0.0,0.0,0.0,0.0,0.0,0.2315,0.0,0.0,0.0,0.1815,0.1595,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D226,0.0,0.0,0.0,0.0414,0.0,0.3183,0.0,0.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0527,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D227,0.0,0.3224,0.0,0.0,0.0,0.0,0.0,0.0373,0.1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.0,0.0,0.0,0.3286,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.2285,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.143,0.3325,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D229,0.0,0.4217,0.0,0.0,0.1026,0.0,0.0,0.0,0.0,0.0,0.0,0.2287,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.138,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D22A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0883,0.0,0.2836,0.0,0.0,0.0,0.0,0.0,0.0491,0.0,0.0,0.0,0.3101,0.2689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D22B,0.0,0.3194,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.3003,0.2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D22C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058,0.1317,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491,0.2864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D22D,0.0,0.0,0.2179,0.2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2124,0.2429,0.0,0.0,0.091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D22E,0.064,0.0,0.0,0.0,0.0,0.0,0.2531,0.1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2156,0.0,0.0,0.0,0.0,0.0,0.3606,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D22F,0.0,0.2477,0.1333,0.0,0.0,0.0,0.0,0.0739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1985,0.0,0.0,0.0,0.3465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1981,0.2695,0.0,0.0,0.1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0494,0.0,0.0,0.3416,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D231,0.0,0.0,0.3784,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,0.0,0.2262,0.0,0.0,0.0,0.0,0.0,0.2541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D232,0.0,0.2353,0.0,0.2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.2316,0.2261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D233,0.2439,0.0,0.0,0.0,0.0,0.0,0.0,0.2237,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.2444,0.0,0.0,0.103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D234,0.0,0.2224,0.0,0.0,0.0,0.0,0.0,0.2632,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2695,0.0,0.0,0.0,0.0,0.12,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D235,0.069,0.0,0.2723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1527,0.0,0.0,0.1935,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D236,0.0,0.0,0.1414,0.0,0.0,0.1229,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2746,0.0,0.3621,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D237,0.0,0.0,0.1523,0.4222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,0.0,0.0,0.0,0.0,0.0,0.2584,0.0,0.1339,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D238,0.056,0.2182,0.0,0.0,0.2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.3245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781,0.0,0.0,0.3824,0.0,0.0,0.0,0.0,0.3045,0.1595,0.0,0.0,0.0,0.0,0.0755,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D23A,0.0,0.0,0.0,0.0,0.0,0.0,0.2385,0.0864,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.231,0.0,0.0,0.202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D23B,0.0,0.0,0.0,0.2558,0.0,0.0,0.214,0.0,0.0,0.0,0.0,0.0365,0.0,0.0,0.0,0.0,0.2899,0.0,0.0,0.0,0.0,0.0,0.2039,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D23C,0.0,0.0,0.1913,0.1302,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.0,0.0,0.0,0.0,0.2835,0.0,0.0,0.0,0.0,0.0,0.0,0.139,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D23D,0.063,0.0,0.0,0.0,0.282,0.3077,0.0,0.0,0.0,0.0,0.0,0.0,0.1973,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D23E,0.0,0.2464,0.0,0.0,0.121,0.0,0.0,0.0,0.1144,0.1671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3511,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D23F,0.0,0.3173,0.0,0.2534,0.0,0.0,0.0,0.1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.0,0.067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D240,0.0,0.0,0.0,0.0,0.0,0.1005,0.0,0.0,0.0,0.0,0.3244,0.0,0.0,0.1867,0.0,0.0,0.0,0.0,0.0,0.1705,0.0,0.218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D241,0.0,0.0,0.0,0.0,0.0347,0.0,0.0,0.0,0.0,0.0,0.0,0.3423,0.0613,0.0,0.0,0.0,0.4543,0.0,0.0,0.0,0.1074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D242,0.0,0.0,0.0,0.0,0.0,0.2464,0.2429,0.0,0.0,0.0,0.0,0.0,0.2066,0.0601,0.0,0.2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D243,0.0,0.0,0.0,0.0,0.0,0.0,0.1402,0.0,0.0332,0.0,0.0,0.0,0.304,0.0,0.0,0.2989,0.0,0.0,0.0,0.0,0.2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819,0.0,0.067,0.0,0.0,0.0,0.2245,0.0,0.2756,0.0,0.0,0.0,0.0,0.0,0.0,0.151,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D245,0.0,0.0355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1148,0.324,0.0,0.0,0.2871,0.0,0.2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D246,0.0,0.1731,0.0,0.2613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2676,0.0,0.0,0.0,0.2065,0.0,0.0,0.0915,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D247,0.0,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.289,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D248,0.0,0.2701,0.1737,0.0,0.0,0.0,0.0,0.0,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.337,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D249,0.2066,0.1454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1454,0.0,0.0,0.0,0.0,0.0,0.0,0.2591,0.0,0.0,0.2436,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D24A,0.0,0.0,0.0,0.0,0.3144,0.0,0.0,0.0,0.0,0.198,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.3146,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D24B,0.0,0.0,0.0,0.0,0.0414,0.0,0.0,0.0,0.0,0.1711,0.0,0.3419,0.0,0.0,0.0,0.0,0.0,0.2846,0.0,0.0,0.0,0.0,0.1611,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-D24C,0.0,0.3578,0.0,0.0,0.128,0.0,0.0,0.0928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.0,0.3225,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D24D,0.2379,0.2114,0.0,0.2507,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.2199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-D24E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.184,0.0,0.0,0.0,0.2325,0.0,0.0965,0.0,0.0,0.0,0.265,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
