SampleID,DataSource,BatchNum,LAP,MMT,CMC,CNF,SLK,AGR,ALG,CAR,CHS,PEC,PUL,STA,GEL,GLU,ZIN,GLY,FFA,LAC,LEV,PHA,SRB,SUA,XYL,TensileStress,TensileStress_STD,TensileStrain,TensileStrain_STD,TensileModulusLog10,TensileModulusLog10_STD,TensileToughnessMean100n90,TensileToughnessMean100n90_STD,TensileThickness,TensileThickness_STD,TransVis,TransVis_STD,TransIR,TransIR_STD,TransUV,TransUV_STD
aTS-080A,8396928,8,0.0,0.0,0.3168,0.2112,0.0,0.0,0.1905,0.0,0.0,0.0,0.2345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.67,23.263883310115418,1.27,0.3153833646003965,3.9494260188853167,0.0737302351135898,0.4834236142026373,0.3103098684512201,47.00000000000001,6.480740698407861,63.96666666666667,0.5249338582674549,61.26666666666667,0.9568466729604898,41.23333333333333,0.2624669291337274
aTS-080E,8396928,8,0.0,0.0,0.2292,0.273,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.39333333333334,11.23392876760199,0.7066666666666667,0.1715290710702481,3.919267649754081,0.0139348183182375,0.1481485410931334,0.0896156924602215,54.333333333333336,1.6996731711975963,64.10000000000001,0.3265986323710892,62.06666666666667,0.0942809041582076,41.56666666666666,0.3091206165165245
aTS-080F,8396928,8,0.0,0.0,0.3411,0.1833,0.0,0.0,0.0854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859,0.0,0.0,0.0,0.0,32.67666666666667,6.577600035136083,2.3433333333333333,0.5797317387282577,3.5012393959776453,0.1045546488420124,0.4978040704509954,0.1614260553384418,40.33333333333333,3.77123616632825,60.0,5.040502620440412,57.23333333333333,0.2624669291337274,41.06666666666666,0.8956685895029576
aTS-0810,8396928,8,0.0,0.0,0.2212,0.1195,0.0,0.0,0.2453,0.0,0.0,0.0,0.2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.463333333333335,7.981296191026173,0.6233333333333334,0.0899382504215469,3.8415958949528353,0.0833061563835822,0.0932149230648328,0.0460439589806646,52.666666666666664,6.128258770283412,68.23333333333333,1.405544576153869,63.333333333333336,0.1247219128924639,45.8,0.6164414002968975
aTS-0811,8396928,8,0.0,0.3387,0.0,0.0,0.0,0.0876,0.1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.19,3.973143172183285,0.95,0.0294392028877594,3.6586885189174474,0.0846551282531438,0.1398249515051791,0.0163177575361412,38.666666666666664,1.6996731711975963,50.26666666666666,0.974109279746831,54.1,0.4546060565661959,19.0,0.3559026084010434
aTS-0812,8396928,8,0.0,0.0,0.0854,0.1687,0.0,0.0,0.0,0.3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.146666666666665,4.59942991636524,7.543333333333333,1.4595052434148892,3.2226870981975906,0.1239950887021865,1.377834454568246,0.4735772355526473,34.333333333333336,3.2998316455372216,64.9,0.0816496580927737,62.0,0.0,37.43333333333334,0.7586537784494047
aTS-0813,8396928,8,0.0,0.3866,0.3083,0.1576,0.0,0.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.46666666666666,0.2948822740612865,0.7633333333333333,0.0249443825784929,4.015115750445925,0.0327053012368341,0.2266722178472132,0.0087763940108914,49.00000000000001,2.160246899469285,62.4,1.373559851869102,59.96666666666667,0.6944222218666536,28.799999999999997,1.7795130420052183
aTS-0814,8396928,8,0.0,0.2205,0.1202,0.0,0.0,0.0,0.0,0.2098,0.0,0.0,0.0,0.0,0.1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.47,4.260148667202434,1.9633333333333332,0.061282587702834,3.4579068074420234,0.1484282467859972,0.2423350793041446,0.0700616909094927,28.666666666666664,2.4944382578492945,66.3,0.4242640687119312,66.63333333333333,0.0471404520791038,33.733333333333334,1.2036980056845232
aTS-0815,8396928,8,0.0,0.3282,0.0564,0.0,0.2482,0.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.736666666666665,7.051932753192953,0.5499999999999999,0.1061445555206043,4.019022680342238,0.038263868961332,0.1079362170549878,0.04420783485196,46.333333333333336,6.6499791144200024,56.1,0.2943920288775958,58.26666666666667,0.2494438257849298,26.533333333333317,0.1699673171197609
aTS-0817,8396928,8,0.0,0.0,0.0,0.0,0.0,0.0,0.4353,0.292,0.0,0.0,0.0613,0.0,0.0,0.0,0.0,0.0579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.129999999999995,16.279999999999998,1.12,0.4,3.839409802323977,0.0335801738268473,0.3315509837456794,0.2242982047243074,35.50000000000001,0.499999999999997,79.5,0.0816496580927679,77.06666666666666,0.2494438257849285,60.1,0.2160246899469295
aTS-0819,8396928,8,0.028,0.1499,0.438,0.2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.82666666666667,7.737959822990955,0.7000000000000001,0.0852447456836294,4.131411708603574,0.0580011591557069,0.1746080456244386,0.0410132137014155,34.333333333333336,8.498365855987975,57.5,0.3559026084010434,52.76666666666667,0.6649979114420008,28.36666666666667,0.4189935029992181
aTS-081A,8396928,8,0.0,0.0,0.3394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3863,0.0,0.0,0.1009,0.0928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.93,9.387846753471567,0.5299999999999999,0.0489897948556635,3.5639655118252676,0.1832087077087558,0.0402975917301664,0.0307727669971078,63.666666666666664,9.843215373488936,70.53333333333333,0.6649979114420023,69.23333333333333,0.094280904158206,42.53333333333333,0.2054804667656324
aTS-081B,8396928,8,0.0,0.1359,0.0,0.3527,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.76,4.654696552945208,0.98,0.0588784057755189,3.8143371716797927,0.0378037453401735,0.1923630925235013,0.0456939287795613,46.00000000000001,0.8164965809277268,46.56666666666666,0.3681787005729081,42.6,0.0,19.033333333333346,0.3858612300930097
aTS-081C,8396928,8,0.0,0.0,0.2431,0.0,0.0,0.0,0.1126,0.2601,0.0,0.0,0.0,0.0,0.0,0.1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,1.6829339460200654,3.923333333333334,1.0679055305701075,3.129930785307902,0.0481409391905211,0.4082981932893776,0.1391393964259016,45.00000000000001,5.099019513592784,63.76666666666666,1.297005097222913,59.63333333333333,0.3299831645537211,37.56666666666666,1.6819301082057123
aTS-081E,8396928,8,0.0,0.0597,0.5173,0.2709,0.0,0.1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.28999999999999,13.531462103803364,1.5233333333333334,0.3034615113797611,3.919179678807543,0.0169690434700925,0.7515555928322364,0.2055550791837651,40.33333333333333,2.494438257849294,59.23333333333333,1.1264496832477175,56.13333333333333,0.0471404520791038,35.866666666666674,0.8178562764256838
aTS-0902,8396928,9,0.0,0.0,0.3013,0.2997,0.0,0.0,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,63.81999999999999,5.409719647695866,1.96,0.2808320969310072,3.893269688995984,0.0374798595596567,0.7303556527318494,0.1862386036679267,33.0,3.559026084010437,64.5,0.1632993161855475,59.56666666666666,0.4784233364802444,35.03333333333332,0.2494438257849266
aTS-0904,8396928,9,0.0,0.0,0.2307,0.29,0.0,0.0,0.1674,0.0,0.0,0.0,0.0467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2651,0.0,0.0,0.0,0.0,58.080000000000005,17.484234803578527,4.25,0.4243426288586461,3.748382993069763,0.1275285164657752,1.894192088912306,0.7385096544992272,49.00000000000001,13.063945294843618,74.56666666666666,1.0208928554075705,71.2,1.2832251036613445,48.26666666666667,2.548637980482036
aTS-0906,8396928,9,0.0,0.0,0.1996,0.2504,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.167,0.0,0.0,0.0,0.0,28.036666666666665,3.008236840557752,2.983333333333333,0.2989239962859381,3.4904905375359867,0.0363509867574416,0.6156252850105078,0.1314589767321634,69.0,5.099019513592783,72.03333333333335,1.146976702272349,71.13333333333333,0.5436502143433357,45.23333333333334,1.271045064329175
aTS-0907,8396928,9,0.0,0.1338,0.0,0.2209,0.0,0.0,0.1706,0.0,0.0,0.0,0.2244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2503,0.0,0.0,0.0,0.0,62.65333333333333,4.9749394189499645,2.0933333333333333,0.2782484900627893,3.91108499515706,0.0678314983493169,0.8266117677588051,0.2199494449185884,28.333333333333332,1.2472191289246468,70.06666666666668,1.4884742374510778,69.63333333333334,0.4189935029992177,42.79999999999999,1.7795130420052183
aTS-0909,8396928,9,0.0,0.0,0.0,0.0319,0.0,0.0,0.0,0.0,0.687,0.0,0.0,0.0,0.1707,0.0,0.0,0.0,0.0,0.0343,0.0761,0.0,0.0,0.0,0.0,69.40666666666667,3.6720052045472658,12.163333333333334,13.68894038590602,3.7676831138031392,0.0351340966039477,7.418727474831708,7.979609387711804,36.666666666666664,4.642796092394704,75.5,0.2160246899469273,71.03333333333333,0.2624669291337264,49.9,0.6164414002968975
aTS-090A,8396928,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4207,0.0,0.0,0.0,0.0,0.168,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.1197,0.1026,23.975,2.5549999999999997,4.7700000000000005,2.67,3.353263832359144,0.0418484715511509,1.0845527808300215,0.5549290233798051,55.49999999999999,3.4999999999999996,67.43333333333332,0.2867441755680883,66.13333333333333,0.4496912521077353,31.299999999999997,0.1414213562373081
aTS-090C,8396928,9,0.0,0.0,0.0,0.1062,0.0,0.0,0.0,0.0,0.4764,0.0,0.0,0.0,0.0,0.1981,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.2043,0.0,31.92,6.110000000000001,19.505000000000003,3.2550000000000012,3.345419961498863,0.0319408279936861,4.985291298444255,1.5716609221447098,43.5,3.4999999999999996,72.06666666666666,0.6128258770283399,69.96666666666667,0.0471404520791038,43.03333333333333,1.675974011996871
aTS-090E,8396928,9,0.0,0.0,0.2468,0.2934,0.0,0.0,0.0,0.1239,0.0,0.0,0.1447,0.0,0.0,0.0,0.0,0.0,0.0,0.1912,0.0,0.0,0.0,0.0,0.0,55.31333333333333,3.6969026074389455,2.59,0.6164954717324911,3.682346394823534,0.0560414314430023,0.9606388885160452,0.3195369991783115,55.333333333333336,7.930251502246881,75.26666666666667,1.0656244908763832,71.0,0.2943920288775946,53.1,0.4242640687119278
aTS-0910,8396928,9,0.0,0.0,0.2859,0.4582,0.0,0.0,0.0,0.0,0.0,0.0,0.0519,0.0,0.1543,0.0,0.0,0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.78333333333336,6.866077644639783,2.2333333333333334,0.4155585264302597,3.9781413389534497,0.0173390250423161,1.2626057999524682,0.2796505105215708,36.0,0.8164965809277239,74.06666666666666,0.3681787005729109,73.16666666666667,0.3091206165165245,54.43333333333334,0.5185449728701322
aTS-0912,8396928,9,0.0,0.0,0.2869,0.3579,0.0,0.0,0.0,0.1394,0.0,0.0,0.1853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,0.0,98.33,21.65,1.4049999999999998,0.275,4.07554049462281,0.0064699561358252,0.869852919559859,0.4676935428715953,34.0,1.0000000000000009,74.5,0.1632993161855475,72.93333333333334,0.2357022603955158,52.26666666666667,0.873053390247252
aTS-0913,8396928,9,0.0,0.2144,0.4011,0.2266,0.0,0.015,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.065,11.085,1.79,0.03,4.05623568333901,0.0640270960386413,0.9622385825325308,0.121160576298479,41.0,9.000000000000002,75.7,0.5,74.55,0.1500000000000003,49.05,1.4499999999999993
aTS-0916,8396928,9,0.0,0.2853,0.3029,0.0856,0.0,0.0,0.0,0.2703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559,0.0,0.0,0.0,0.0,0.0,73.92666666666666,3.586682156100379,1.12,0.1951068083554919,4.065523795924498,0.0387488934277217,0.4010632012970131,0.0676857060189573,30.0,4.082482904638631,75.26666666666667,0.4784233364802476,73.8,0.3559026084010437,48.06666666666666,1.5627610892974737
aTS-0917,8396928,9,0.0,0.0,0.3695,0.2764,0.0,0.1467,0.0,0.1099,0.0,0.0,0.0974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.376666666666665,4.080403030202886,2.51,0.1471960144387974,3.6731603462074176,0.0269866591057597,0.774182482564326,0.0887156617313455,66.33333333333334,1.8856180831641285,68.26666666666667,0.903081145609606,61.833333333333336,0.6128258770283432,44.03333333333333,2.0171487027209687
aTS-0918,8396928,9,0.0,0.0,0.4727,0.3166,0.0,0.0,0.0,0.0818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0906,0.0,0.0,0.0,0.0,0.0,0.0383,0.0,90.93666666666664,5.999579614902661,8.146666666666667,0.3000370347510825,3.9128249896704994,0.0409171547101268,5.853166020557357,0.6295593381179219,32.33333333333333,4.0276819911981905,76.73333333333333,0.3299831645537211,73.03333333333333,0.2357022603955158,55.26666666666667,0.5792715732327584
aTS-091B,8396928,9,0.0,0.1396,0.3094,0.3059,0.0,0.1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1179,0.0,0.0,0.0,0.0,0.0,51.92666666666667,5.724417486133899,1.513333333333333,0.1087300428686672,3.786706332549476,0.0111136240032665,0.3694606617854062,0.0587170146705478,52.333333333333336,4.109609335312652,68.0,1.2675435561221005,65.56666666666666,0.6649979114419996,43.4,0.8286535263104038
aTS-091C,8396928,9,0.0,0.2096,0.2305,0.2011,0.0,0.0,0.0,0.1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1743,0.0,0.0,0.0,0.0,54.78666666666667,10.7208529925976,1.106666666666667,0.1027402333828162,3.9689065461207353,0.08432472480655,0.326520203078489,0.0572827050783167,24.333333333333332,4.642796092394708,69.73333333333333,0.7408703590297617,67.43333333333334,2.641127705272039,46.23333333333334,2.9691001255524454
aTS-091D,8396928,9,0.0,0.0988,0.4146,0.2769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1883,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.10666666666663,5.74789430042768,3.276666666666667,0.7684327484490031,4.153131966225454,0.0479297487896924,3.4557141222846917,0.9872666885002678,29.333333333333332,2.3570226039551594,68.60000000000001,0.2160246899469295,67.30000000000001,0.1632993161855446,41.23333333333333,0.5436502143433352
aTS-091E,8396928,9,0.0,0.1179,0.3535,0.2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1097,0.0,0.0,0.1764,0.0,30.46666666666667,2.3427951017724293,3.8766666666666665,0.4939860546839577,3.5802208711679397,0.0282468980118524,0.8015088306358709,0.1721290086213749,43.0,3.559026084010437,72.23333333333333,0.2624669291337254,68.66666666666667,0.4109609335312649,44.46666666666667,1.4522013940527962
aTS-0A03,8396928,10,0.0206,0.0,0.4467,0.4526,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651,0.0,0.0,0.0,0.0,0.0,10.996666666666668,4.296745538453751,0.4666666666666666,0.1033870827951388,4.071701245895571,0.1338139702378646,0.0059443775413254,0.0027402337982679,30.666666666666664,1.2472191289246468,72.9,0.0,70.2,0.8041558721209874,50.2,1.1045361017187272
aTS-0A06,8396928,10,0.0,0.0,0.4903,0.2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456,0.0,0.0,0.029,0.0,0.0,0.0,0.1025,68.77000000000001,12.07,1.945,0.0849999999999998,3.824013545770668,0.0839478810136999,0.8167935082585077,0.1184549148137864,40.0,10.999999999999998,74.66666666666667,0.5734883511361777,70.03333333333333,1.0143416036468618,52.86666666666667,0.8013876853447552
aTS-0A08,8396928,10,0.0334,0.0,0.5892,0.3474,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.125,13.944999999999997,0.8,0.06,4.10673609859838,0.0423683359340714,0.2668533711107128,0.1048372198154784,36.0,0.0,70.46666666666667,0.4189935029992166,68.06666666666666,0.771722460186015,44.23333333333333,0.6599663291074449
aTS-0A0C,8396928,10,0.0,0.0,0.5055,0.2528,0.0,0.0,0.015,0.0,0.0,0.0,0.1352,0.0,0.0,0.0,0.0,0.0914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.48333333333336,6.3768661756557385,1.5333333333333332,0.0953356643071672,4.023036359014027,0.0213625343612103,0.9597300628668974,0.243561506994384,35.66666666666667,1.8856180831641252,73.53333333333333,0.6342099196813493,70.33333333333333,1.0656244908763857,52.6,0.8640987597877138
aTS-0A0E,8396928,10,0.0,0.0,0.3736,0.3259,0.0,0.0,0.0,0.0,0.0,0.0,0.0241,0.0,0.0,0.0,0.131,0.1453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.01666666666667,8.845704544517012,2.1166666666666667,0.2040152499746581,3.841300894490652,0.0833567011916009,1.0205485725818608,0.0212416975502556,45.99999999999999,4.96655480858378,53.5,1.070825226947268,51.4,0.4966554808583764,25.0,0.282842712474623
aTS-0A11,8396928,10,0.0,0.2909,0.3217,0.0,0.015,0.0,0.0,0.1351,0.0,0.0,0.0,0.0,0.2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00666666666667,15.795822935897396,0.4333333333333333,0.0731816613336671,4.220817038903961,0.0287213237246212,0.0863821817146081,0.0413625626927089,28.66666666666667,0.471404520791032,68.06666666666668,0.618241233033045,71.36666666666666,0.3299831645537224,36.1,0.9899494936611638
aTS-0A12,8396928,10,0.0,0.464,0.2085,0.1099,0.0701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.23,5.119999999999997,0.71,0.0399999999999999,4.288812888089831,0.0020381706230629,0.3072998323596681,0.0288112817217761,23.0,0.0,71.2,0.1414213562373081,70.03333333333333,0.3091206165165228,41.46666666666667,0.531245915016976
aTS-0A13,8396928,10,0.0,0.2254,0.0965,0.2611,0.2159,0.0,0.0,0.0,0.0,0.0,0.2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.52666666666667,3.65459832114131,0.32,0.032659863237109,4.227287833853283,0.0178045530750782,0.0472684701997211,0.0073257044523407,26.0,1.4142135623730947,66.86666666666666,0.4109609335312655,64.93333333333334,0.6798692684790388,39.26666666666667,0.2494438257849298
aTS-0A14,8396928,10,0.0,0.0,0.296,0.3207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1776,59.89000000000001,5.1875427709080135,0.6966666666666667,0.0873053390247252,4.030439063691996,0.0505606906005168,0.1979386430024787,0.0542082826620468,37.0,5.715476066494081,59.76666666666667,0.1699673171197586,58.333333333333336,0.3771236166328274,31.39999999999999,0.1414213562373081
aTS-0A15,8396928,10,0.0,0.0,0.32,0.0967,0.0,0.0,0.0,0.1387,0.0,0.0,0.0,0.0,0.2776,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,5.87,2.3269866064648213,0.1333333333333333,0.0385861230093007,3.8705408651171584,0.0849996434667476,0.0028870412138076,0.0020296493993854,24.66666666666667,0.471404520791032,74.10000000000001,0.2160246899469295,70.63333333333334,0.8055363982396386,51.866666666666674,1.536952251119799
aTS-0A16,8396928,10,0.0,0.2416,0.2435,0.1621,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13,1.739999999999999,0.14,0.0399999999999999,4.080874209348748,0.0330045051070797,0.0080751959193041,0.0027001126522199,32.5,0.5000000000000004,58.56666666666666,0.4714045207910317,67.06666666666666,5.423610933276424,31.066666666666663,0.6599663291074422
aTS-0A18,8396928,10,0.0,0.5004,0.2079,0.0,0.0,0.0,0.0,0.1749,0.0,0.0,0.0581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587,0.0,5.383333333333333,2.749137238399632,0.1933333333333333,0.0784573486395988,3.881196036960449,0.1423863997513449,0.0023981083359435,0.0016261846478824,47.333333333333336,7.760297817881879,70.5,3.3674916480965456,74.6,0.8041558721209873,45.9,1.2832251036613451
aTS-0A1A,8396928,10,0.0,0.3012,0.0,0.33,0.1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396,0.0,0.0,0.0854,0.0,0.0,0.0,0.0,79.40333333333334,14.618299794739771,0.93,0.1555634918610405,4.154059243057461,0.0376781615101548,0.3647178899862204,0.1315232242089891,30.333333333333332,0.471404520791032,72.43333333333334,0.2054804667656324,72.26666666666667,0.2624669291337274,42.03333333333333,0.4496912521077344
aTS-0A1B,8396928,10,0.0,0.5658,0.0,0.0,0.0251,0.0,0.0,0.2205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.1595,0.0,0.0,0.0,0.0,61.6,3.5198579516793007,0.4733333333333333,0.0329983164553722,4.3421645738889785,0.0654358619498961,0.1014132084563102,0.0155586711806096,13.0,0.0,60.3,0.1632993161855446,65.46666666666667,0.6599663291074449,32.3,0.4242640687119244
aTS-0A1C,8396928,10,0.0,0.0,0.4531,0.1739,0.0,0.0,0.0,0.0,0.0,0.0,0.0481,0.0,0.1213,0.0,0.2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.669999999999995,10.9663120510042,0.6233333333333333,0.1369509238944942,3.8805093565277335,0.0793082967583823,0.1089618031713342,0.047010079577298,46.666666666666664,4.189935029992176,50.8,0.1414213562373081,49.0,0.4546060565661959,20.233333333333334,0.5312459150169788
aTS-0B02,8396928,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2659,0.0,0.0,0.0,0.2991,0.0817,0.0,0.2617,0.0,0.0916,0.0,0.0,0.0,0.0,0.0,1.485,0.1449999999999999,57.43000000000001,4.16,0.5955709276498609,0.1338773573085661,0.3925102914959839,0.0286450124127888,48.0,0.0,76.89999999999999,0.1632993161855417,76.89999999999999,0.163299316185546,51.63333333333333,0.684754619472471
aTS-0B03,8396928,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2612,0.0,0.0,0.0,0.3754,0.1365,0.0,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0239,7.984999999999999,3.855,39.595,12.225,1.573673871605231,0.059857198664749,1.5102708692526066,0.8338369217420801,18.0,0.0,75.39999999999999,0.7788880963698641,74.2,0.5354126134736324,50.13333333333333,0.6649979114419995
aTS-0B05,8396928,11,0.0,0.0,0.0,0.0,0.0,0.0787,0.0,0.0,0.2571,0.0,0.0,0.0,0.3717,0.0,0.0,0.2647,0.0,0.0,0.0,0.0279,0.0,0.0,0.0,1.825,0.025,24.020000000000003,1.5099999999999998,1.3651359468930382,0.0523241206809501,0.27021699487007,0.0026245104461536,62.0,0.0,76.16666666666667,0.8498365855987975,75.26666666666667,2.0548046676563256,58.13333333333333,2.666249967442829
aTS-0B07,8396928,11,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.2851,0.0,0.0,0.0,0.4027,0.0,0.0,0.0689,0.0,0.0,0.0,0.0,0.0,0.0,0.2284,1.07,0.45,75.035,9.655,0.6788692172189565,0.1418312955228543,0.2352356805130943,0.1026507992817335,80.0,0.0,80.53333333333335,0.2357022603955158,80.26666666666667,0.2494438257849301,55.93333333333334,1.3474255287605177
aTS-0B09,8396928,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2935,0.0,0.0,0.0,0.2705,0.1773,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.1029,2.44,0.1,54.870000000000005,0.0299999999999975,0.7943275529982423,0.0336487908237381,0.5955723826975395,0.0195999253735548,41.0,0.0,74.46666666666665,1.161416759345621,74.46666666666667,0.1247219128924649,47.96666666666667,2.77768888746662
aTS-0B0B,8396928,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2463,0.0,0.1658,0.0,0.3189,0.0,0.0,0.2237,0.0,0.0453,0.0,0.0,0.0,0.0,0.0,3.595,0.0149999999999999,73.775,8.645000000000003,1.3374961679636803,0.137047879291968,0.6730642105909549,0.1412422738929175,49.0,0.0,76.83333333333334,1.508494466531303,78.33333333333333,0.2867441755680872,56.73333333333333,2.538153309440198
aTS-0B0E,8396928,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2913,0.0,0.0,0.0,0.3823,0.0,0.0,0.1909,0.0,0.0,0.1206,0.0,0.0,0.0,0.015,5.6899999999999995,0.0699999999999998,61.65,3.460000000000001,1.5263499389256925,0.0311873377337535,0.9425575513448948,0.0145056995705442,41.0,0.0,80.33333333333333,0.1247219128924639,80.73333333333333,0.1699673171197591,60.03333333333333,0.5249338582674549
aTS-0B11,8396928,11,0.0,0.3091,0.3513,0.281,0.0,0.0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.080000000000005,7.489250073716773,0.8566666666666666,0.1993879523831756,4.037484743555489,0.0755541253051764,0.2330468298799647,0.0780834489821764,37.333333333333336,3.0912061651652345,76.96666666666667,1.144066820115372,76.0,0.3265986323710892,52.26666666666667,1.247219128924647
aTS-0B12,8396928,11,0.0,0.0627,0.3026,0.3478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1421,0.1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.643333333333333,3.2077025353912663,0.6633333333333332,0.1897952112731567,3.5589458543872143,0.109501659397499,0.0391884919327891,0.0178422135108404,67.66666666666667,8.178562764256863,71.93333333333334,0.4921607686744479,68.5,0.7483314773547884,46.86666666666667,0.3681787005729081
aTS-0B13,8396928,11,0.0,0.0,0.3648,0.2486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866,0.0,0.0,0.0,0.0699,0.0,0.0,0.0,0.0,0.0,0.1301,79.80333333333334,7.633157203208176,1.6933333333333334,0.4634172585862072,3.993692006146893,0.0285395481472522,0.811900311970397,0.3299865979881743,26.0,1.4142135623730947,78.13333333333333,0.6128258770283399,79.3,0.216024689946929,62.5,0.432049379893858
