SampleID,LAP,MMT,CMC,CNF,SLK,AGR,ALG,CAR,CHS,PEC,PUL,STA,GEL,GLU,ZIN,GLY,FFA,LAC,LEV,PHA,SRB,SUA,XYL,Feasibility,TransVis,TensileStrength,TensileSED,FireRR
aTH-1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2445,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.2095,False,,,,
aTH-1042,0.0,0.373,0.0,0.0,0.0,0.0,0.0,0.4242,0.0,0.0,0.0486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0486,0.1056,True,,,,
aTH-1043,0.0,0.0,0.0,0.3469,0.0,0.0553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529,0.0,0.0,0.0,0.0,0.4291,0.1159,0.0,True,72.37,8.595,0.424,0.027
aTH-1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1383,0.0,0.217,0.2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035,0.0925,False,,,,
aTH-1045,0.345,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.0,0.456,False,,,,
aTH-1046,0.2164,0.0,0.0,0.0,0.0,0.0,0.0,0.2418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494,0.0,0.0,0.2144,0.0,0.0,0.1779,0.0,True,,,,
aTH-1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4155,0.5396,0.0,0.0,0.0,0.0,0.0,0.0449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1048,0.1955,0.0,0.0,0.0,0.0,0.0,0.0,0.1939,0.0,0.0,0.3555,0.0,0.0,0.0,0.0,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1049,0.0,0.0281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2735,0.0,0.2034,0.0,0.0,0.0,0.0,0.0,0.3135,0.0,0.0,0.1815,0.0,False,,,,
aTH-1050,0.0,0.1356,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115,0.0,0.0,0.0,0.0,0.3,0.303,False,,,,
aTH-1051,0.0,0.0,0.0,0.3923,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.0,0.0888,0.0,0.0,0.0,0.1357,0.0,0.0,0.0271,0.0,0.0,False,,,,
aTH-1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3718,0.0,0.3878,0.052,0.063,0.0,0.0,0.0,0.0,0.1254,0.0,True,,,,
aTH-1053,0.0,0.0,0.0,0.0,0.2613,0.0,0.0,0.0,0.0,0.0,0.0,0.3074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488,0.1744,0.2081,0.0,False,,,,
aTH-1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4321,0.0,0.0,0.0,0.0,0.0893,0.0,0.076,0.2145,0.188,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114,0.0,0.0,0.0,0.2614,0.2159,0.0,0.1874,0.1239,False,,,,
aTH-1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024,0.0,0.1326,0.0,0.0,0.0,0.061,0.0,0.0,0.0735,0.4304,0.0,0.0,False,,,,
aTH-1057,0.0,0.0,0.2809,0.3053,0.0,0.0,0.0,0.0,0.0,0.0356,0.0,0.0,0.0,0.0,0.084,0.2941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,62.8,20.763,3.12,0.002
aTH-1058,0.0,0.2532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3739,0.0,0.3227,0.0,0.0,0.0,0.0502,False,,,,
aTH-1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0685,0.0,0.0,0.722,0.0,0.0,0.0,0.0,0.2095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1060,0.0,0.0,0.0,0.0,0.0637,0.0394,0.0,0.3342,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3357,True,77.83,0.43,0.035,
aTH-1101,0.0,0.1036,0.3448,0.2684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1829,0.0,0.0,0.0,0.0,0.0,0.1003,0.0,0.0,0.0,0.0,True,74.23,43.92,1.52,0.265
aTH-1102,0.1941,0.0,0.0,0.0,0.0,0.0,0.0,0.3717,0.0,0.0,0.1536,0.0,0.0,0.0,0.0,0.2806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1103,0.0,0.076,0.4375,0.2893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1169,0.0,0.0,0.0,0.0803,0.0,0.0,0.0,0.0,0.0,0.0,True,75.83,96.737,0.965,0.079
aTH-1104,0.0,0.0,0.0,0.1573,0.0,0.0,0.0,0.1659,0.0,0.0,0.2531,0.0,0.0,0.0,0.0,0.1701,0.0,0.2536,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1105,0.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349,0.0,0.2979,0.0,0.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.0,False,,,,
aTH-1106,0.0,0.0,0.0,0.0,0.0,0.0,0.2713,0.0,0.0,0.0,0.2498,0.0,0.1807,0.0,0.0,0.0,0.0495,0.0,0.0,0.0,0.0,0.0,0.2488,True,,,,
aTH-1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4895,0.0,0.0,0.0,0.0329,0.0,0.0,0.0537,0.0,0.0,0.0636,0.0,0.0,0.3603,0.0,True,,,,
aTH-1108,0.0,0.0,0.0,0.0,0.143,0.0,0.3048,0.0,0.0,0.0,0.2668,0.0,0.0329,0.0,0.0,0.0,0.2525,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1109,0.2696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0491,0.0,0.4764,0.0,0.0,0.0,0.1488,0.0,False,,,,
aTH-1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.113,0.0,0.2844,0.0,0.0,0.2715,0.0,0.273,0.0,0.0,0.0,False,,,,
aTH-1111,0.0,0.2654,0.3749,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,39.1,53.0,2.69,0.641
aTH-1112,0.126,0.0,0.0,0.2989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554,0.0,0.1375,0.0,0.0,0.2821,0.0,0.0,0.0,0.0,False,,,,
aTH-1113,0.2655,0.0,0.0,0.2515,0.0,0.0,0.0,0.0611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1855,0.0,0.0,0.2365,0.0,False,,,,
aTH-1114,0.0,0.0,0.0,0.0815,0.352,0.3693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484,0.0488,False,,,,
aTH-1115,0.0489,0.0,0.1929,0.0,0.2811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904,0.0,0.0,0.0,0.0,0.0,0.1868,0.0,False,,,,
aTH-1117,0.0,0.0,0.0282,0.3512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.2462,0.0,0.0,0.0,0.0494,0.0,False,,,,
aTH-1118,0.0,0.1926,0.0,0.0,0.0437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0595,0.0,0.5963,0.0,0.0,False,,,,
aTH-1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753,0.0497,0.0,0.4339,0.0,0.0,0.0,0.2411,0.0,False,,,,
aTH-1120,0.395,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0633,0.0,0.0,0.2527,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1121,0.0,0.1012,0.3632,0.2594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0928,0.1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,75.3,66.083,0.471,0.181
aTH-1122,0.0,0.0,0.0249,0.3407,0.0,0.0,0.0,0.0,0.0,0.0,0.0997,0.0,0.2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342,0.0,True,,,,
aTH-1123,0.0,0.2885,0.0,0.0,0.0,0.0,0.1575,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349,0.0,0.0,0.0,0.0,0.0,0.0,0.2689,True,68.47,2.907,0.53,0.863
aTH-1124,0.0,0.0,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3078,0.0,0.0,0.0,0.0,0.0,0.0626,0.0,0.0,0.0,0.2586,True,,,,
aTH-1126,0.0,0.0,0.0575,0.3431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.2455,0.3389,0.0,0.0,0.0,0.0,0.0,True,44.9,7.223,0.137,
aTH-1127,0.0,0.0424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785,0.0,0.0,0.0,0.0,0.229,0.2915,0.0,0.2585,0.0,False,,,,
aTH-1128,0.0,0.0,0.1738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.1,0.4231,False,,,,
aTH-1129,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.3165,0.149,0.0,0.2985,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1130,0.0,0.0,0.5075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0614,0.0,0.0,0.0,0.0574,0.0,0.0,0.3239,0.0499,0.0,0.0,0.0,0.0,True,,,,
aTH-1131,0.241,0.2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935,0.199,0.0,0.1655,0.0,0.0,0.0,0.0,False,,,,
aTH-1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1925,0.0,0.0,0.1288,0.2633,0.0605,0.0,0.0,0.0,0.0,0.0,0.0,0.355,False,,,,
aTH-1133,0.0,0.0,0.0,0.1531,0.0,0.0,0.0,0.0,0.2147,0.0,0.0,0.0,0.0,0.2324,0.0,0.0,0.0,0.1914,0.0,0.0,0.0,0.2084,0.0,False,,,,
aTH-1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0772,0.0,0.0,0.2673,0.0,0.0,0.0,0.0,0.3396,0.0,0.2663,0.0,0.0,0.0,0.0495,0.0,0.0,False,,,,
aTH-1135,0.0,0.2636,0.3539,0.2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711,0.0,0.0,0.0,0.0807,0.0,0.0,0.0,True,77.23,50.88,0.826,0.561
aTH-1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3741,0.122,0.1087,0.0,0.3191,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,True,,,,
aTH-1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4384,0.16,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0975,0.179,True,,,,
aTH-1138,0.0,0.0,0.0,0.0,0.4542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131,0.0,0.2521,0.0805,False,,,,
aTH-1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2871,0.0,0.0,0.341,0.0475,0.0,0.2754,0.0,0.0,0.0,0.0491,0.0,0.0,0.0,False,,,,
aTH-1140,0.0,0.0283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531,0.0,0.2541,0.0,0.2915,0.273,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1141,0.0,0.0,0.0,0.0,0.2315,0.2693,0.0,0.0,0.0808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.1455,0.0,0.0,0.0,False,,,,
aTH-1142,0.0,0.1842,0.0,0.0,0.0,0.0,0.0,0.1755,0.0,0.0,0.0,0.0,0.0,0.0,0.2481,0.1571,0.0,0.0,0.0,0.0,0.0,0.2351,0.0,True,,,,
aTH-1143,0.0,0.0,0.2864,0.2859,0.0,0.2495,0.0492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1144,0.0,0.2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.0,0.2047,0.0,0.0,0.1375,0.0,0.226,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3598,0.0,0.0,0.0,0.0,0.217,0.3543,False,,,,
aTH-1146,0.0,0.2356,0.0,0.0,0.0,0.0,0.0,0.0803,0.0,0.1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2995,0.0,0.0,0.265,0.0,0.0,True,,,,
aTH-1147,0.0,0.0,0.0,0.2266,0.0,0.0,0.0,0.1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,0.0,0.0,0.0,0.0,0.0497,0.0,0.0,0.5085,False,,,,
aTH-1148,0.0,0.0985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491,0.2073,0.0,0.0,0.1385,0.0,0.0,0.0,0.0,0.0,0.3066,False,,,,
aTH-1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2952,0.0,0.3,0.0,0.0,0.311,0.0,0.0,0.0,0.0939,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1150,0.0,0.2717,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2663,0.0,0.2672,0.0,0.1799,0.0,0.0,0.0,0.0,0.0,0.0,True,51.17,18.135,0.067,1.0
aTH-1151,0.2626,0.0,0.0,0.1277,0.0,0.0,0.0,0.1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.2107,True,57.13,3.783,0.295,0.788
aTH-1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.2285,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.143,0.3325,False,,,,
aTH-1153,0.0,0.0,0.0,0.0872,0.4259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3906,0.0,0.0473,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,True,,,,
aTH-1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3053,0.0,0.0,0.0,0.5057,0.1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0645,False,,,,
aTH-1155,0.0,0.2416,0.2435,0.1621,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,58.57,13.13,0.016,0.739
aTH-1156,0.0,0.1552,0.0,0.0,0.0,0.0,0.0,0.3538,0.0,0.0,0.0,0.0,0.0,0.0,0.1415,0.0,0.0,0.1795,0.0,0.0,0.0,0.17,0.0,True,,,,
aTH-1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3373,0.0,0.0497,0.0861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637,0.2632,0.0,False,,,,
aTH-1158,0.0,0.0,0.0,0.0,0.0,0.2714,0.0,0.0576,0.0,0.0,0.3681,0.0,0.0,0.0,0.0,0.028,0.0,0.2748,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1159,0.1594,0.0,0.2513,0.0,0.0,0.0,0.0,0.2353,0.0,0.0,0.1049,0.0,0.0,0.0,0.0,0.0,0.2491,0.0,0.0,0.0,0.0,0.0,0.0,True,77.73,,,
aTH-1160,0.1102,0.0,0.0,0.0,0.0,0.1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248,0.0,0.0488,0.3228,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1201,0.0,0.0,0.0,0.0,0.0,0.0547,0.0,0.1562,0.0,0.0,0.3023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2784,0.2084,False,,,,
aTH-1202,0.1743,0.2799,0.0,0.0,0.0,0.0,0.0,0.1421,0.0,0.0,0.0,0.0,0.3453,0.0,0.0,0.0,0.0,0.0,0.0,0.0584,0.0,0.0,0.0,True,46.03,,,
aTH-1203,0.0,0.2314,0.0,0.0,0.1471,0.0,0.0,0.0,0.0,0.0,0.0,0.1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3062,0.1646,0.0,0.0,False,,,,
aTH-1204,0.1775,0.0,0.149,0.0,0.0,0.2636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.3049,0.0,0.0,False,,,,
aTH-1205,0.0491,0.2973,0.0,0.0,0.0,0.1767,0.2689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2081,True,,,,
aTH-1206,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1245,0.0,0.0,0.0,0.0,0.0,0.214,0.0,0.0,0.2605,0.0,0.0,0.0,0.0,0.0,0.101,True,,,,
aTH-1207,0.0,0.0,0.0,0.3101,0.0,0.0,0.0,0.3145,0.2442,0.0,0.0,0.0,0.0,0.0,0.1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1208,0.0,0.0,0.0,0.0,0.0,0.0635,0.0,0.0,0.2644,0.0,0.0,0.0,0.033,0.0,0.0,0.3322,0.0,0.3069,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1209,0.0,0.0,0.0,0.1931,0.0,0.2737,0.0,0.0,0.0,0.0,0.1045,0.3002,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.0,0.0,0.0,0.0,True,,,,
aTH-1210,0.0,0.327,0.0,0.0,0.0,0.3111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116,0.0,0.0,0.0,0.0503,0.0,0.0,0.0,False,,,,
aTH-1211,0.0,0.0,0.4556,0.2613,0.0548,0.0,0.1136,0.0,0.0,0.0,0.0,0.0,0.1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1212,0.0,0.318,0.1476,0.1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.234,False,,,,
aTH-1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3863,0.0,0.3883,0.0,0.0,0.1276,0.0489,0.0,0.0,0.0,0.0489,0.0,0.0,True,,,,
aTH-1214,0.0,0.0,0.3457,0.0481,0.0,0.0,0.0,0.2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1335,0.0,0.0,0.244,False,,,,
aTH-1215,0.0,0.1782,0.0,0.0,0.0,0.0,0.1445,0.1856,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.0,0.0,0.0,0.2375,0.0,0.0,0.0,0.0,False,,,,
aTH-1216,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.251,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.232,0.0,0.0,True,,,,
aTH-1217,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.1026,0.0,0.0,0.7287,0.0,0.0,0.0,0.1387,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,True,61.97,11.9,0.057,
aTH-1218,0.0,0.0,0.0,0.0,0.0,0.082,0.1965,0.2877,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819,0.0,False,,,,
aTH-1219,0.0,0.2848,0.3379,0.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1207,0.0,0.0,0.0817,0.0,0.0,0.0,0.0,True,78.73,57.76,1.081,0.639
aTH-1220,0.0,0.5658,0.0,0.0,0.0251,0.0,0.0,0.2205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.1596,0.0,0.0,0.0,0.0,True,60.3,61.6,0.204,0.899
aTH-1221,0.0,0.0,0.2145,0.0,0.0,0.0,0.2407,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.2393,0.0,0.0,0.0,0.2726,0.0,True,27.27,9.613,1.807,
aTH-1222,0.0,0.0,0.1414,0.2805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631,0.0,0.0,0.0,0.0845,0.0,0.0,0.0,0.0,0.0,0.2306,True,,,,
aTH-1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2139,0.0,0.0,0.0,0.0,0.16,0.0,0.0977,0.0,0.0,0.0,0.0,0.0,0.2275,0.0,0.301,False,,,,
aTH-1224,0.0,0.0,0.0,0.0339,0.0,0.263,0.0,0.0,0.0,0.0,0.2155,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0.0,0.2785,0.0,0.0,0.0,False,,,,
aTH-1225,0.0,0.2202,0.1877,0.0,0.0,0.0547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2644,0.0,0.0,0.2729,0.0,0.0,0.0,0.0,False,,,,
aTH-1226,0.0,0.0,0.1557,0.0,0.0,0.0,0.0,0.1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3405,0.0505,0.0,0.316,0.0,0.0,0.0,0.0,True,,,,
aTH-1227,0.0,0.2999,0.0,0.0,0.0,0.0,0.0,0.1586,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,0.0,0.0,0.3255,0.0,0.0,0.065,0.0,True,,,,
aTH-1228,0.0,0.2848,0.0,0.0,0.0,0.0,0.0,0.2948,0.0,0.0,0.0,0.0,0.0,0.0,0.2597,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.1117,True,,,,
aTH-1229,0.0,0.0,0.0,0.0,0.0,0.0,0.1415,0.0,0.1467,0.0,0.0,0.0,0.2273,0.0,0.0,0.0,0.2345,0.25,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1230,0.0,0.0,0.1996,0.2504,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.167,0.0,0.0,0.0,0.0,True,72.03,28.037,1.234,
aTH-1231,0.0,0.0,0.0,0.2372,0.0,0.0,0.0,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3323,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,True,,,,
aTH-1232,0.0,0.3742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3978,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1233,0.2146,0.0,0.0,0.129,0.0,0.2803,0.0,0.0,0.0804,0.2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1235,0.2659,0.0,0.0,0.0822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.2355,False,,,,
aTH-1236,0.0,0.0,0.0,0.0,0.0,0.0,0.4353,0.292,0.0,0.0,0.0613,0.0,0.0,0.0,0.0,0.0579,0.1536,0.0,0.0,0.0,0.0,0.0,0.0,True,79.5,51.13,0.664,0.031
aTH-1237,0.0,0.0,0.2883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579,0.0,0.0368,0.0514,0.3657,0.0,0.0,0.0,0.0,0.0,0.0,True,77.7,27.17,0.275,
aTH-1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264,0.0,0.0,0.3803,0.0,0.2634,0.3149,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,True,69.83,15.44,0.104,
aTH-1239,0.0,0.2426,0.3483,0.0,0.0,0.3243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479,0.0,0.0,0.0,0.0369,0.0,0.0,0.0,0.0,0.0,True,70.73,35.457,0.259,
aTH-1240,0.0,0.158,0.2457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929,0.135,0.0,0.0,0.2684,0.0,0.0,0.0,0.0,0.0,False,,,,
aTH-1241,0.0,0.2702,0.0,0.0,0.0,0.0,0.0,0.0,0.2308,0.0,0.0,0.0,0.188,0.0,0.1005,0.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.0,False,,,,
aTH-1242,0.0,0.0,0.0,0.0882,0.0,0.0,0.0,0.0,0.0,0.0,0.4397,0.416,0.0,0.0,0.0,0.0,0.0,0.0234,0.0,0.0,0.0,0.0327,0.0,True,78.93,8.23,0.022,0.022
aTH-1243,0.0,0.0,0.078,0.4874,0.0,0.3101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,0.0,0.0,0.0912,0.0,0.0,0.0,0.0,0.0,True,,,,
aTH-1244,0.0,0.0,0.0,0.0,0.0,0.2878,0.0,0.0,0.0,0.0762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708,0.316,0.0,0.0492,False,,,,
aTH-1245,0.0,0.0,0.0,0.0,0.0,0.0,0.2421,0.0,0.0,0.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.2441,0.1551,0.0,0.1171,0.0,0.0,0.0,False,,,,
aTH-1246,0.0,0.0,0.0,0.0222,0.0,0.0,0.0,0.0,0.7084,0.0,0.0,0.0,0.1673,0.057,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,True,78.8,84.007,1.325,0.001
aTH-1247,0.0525,0.0,0.0,0.4879,0.0,0.0,0.0,0.0,0.0,0.0,0.2345,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,
